step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.01565050783271,0,0.0,0.9588870792416404,0,0.0,0.9585518811915343,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9628677944401222,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9584310940254546,0,0.0,0.956558407528185,0,0.0,0.9588461656034009,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.956952897462743,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.056862114716175,0,0.0,0.9825430560435613,0,0.0,0.9831178070780501,0,0.0,1.0,0,0.0,1.0,0,0.0,0.981112040562937,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823428886262029,0,0.0,0.982688449536715,0,0.0,0.9479743220399977,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823092002052647,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,2.0,0.05,11.12642749929792,0,0.0,0.8076311665354275,0,0.0,0.9587247199517699,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6181271038105379,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9578112924966408,0,0.0,0.9596783307134672,1,2.0,0.733727410186026,0,0.0,0.9945877227459303,0,0.0,0.9250851043223004,0,0.0,0.921931098129662,0,0.0,0.7233149617444931,0,0.0,1.0,1,2.0
20.0,56,0,7,0,56,0,23.0,0.4107142857142857,10.348545971954143,2,7.0,0.6845720713740223,0,0.0,0.9672214725929479,0,0.0,1.0,0,0.0,1.0,2,8.0,0.5561480850691535,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9683821146972571,0,0.0,0.9549437426815561,0,0.0,0.8121048098389315,0,2.0,0.7047827818766222,0,0.0,0.9371547035340289,0,0.0,0.9407342716639392,3,8.0,0.5318467643877296,0,0.0,1.0,7,25.0
25.0,72,0,15,0,72,0,77.0,1.0694444444444444,10.041754467450524,5,25.0,0.571179463441288,0,0.0,0.9632234490063748,0,0.0,0.9190138217538008,0,0.0,1.0,5,26.0,0.4006728928875068,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9739243226915236,0,0.0,0.9689932483919287,0,0.0,0.8530151600192136,0,2.0,0.9436280493349973,0,0.0,0.9361888893653245,1,1.0,0.7416952286550841,4,25.0,0.4323305170836216,0,0.0,0.9945877227459303,15,79.0
30.0,80,0,18,0,80,0,156.0,1.95,8.865509245816263,6,52.0,0.4633580823499358,0,0.0,0.9559830806254559,0,0.0,0.9026011333698637,0,2.0,0.6683486433978443,6,53.0,0.28637175890572053,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9430894217076699,0,0.0,0.9345690805533945,0,0.0,0.6943971578500681,0,2.0,0.9337597835574025,0,0.0,0.6485123818884099,0,0.0,0.9371994904446888,6,52.0,0.3416036427711245,0,0.0,0.9605184309823022,18,161.0
35.0,96,0,15,0,96,0,40.0,0.4166666666666667,8.357214611532987,3,47.0,0.44494101824029914,0,4.0,0.7891970303300796,0,0.0,0.9618274851943371,0,2.0,0.9579976576726964,2,43.0,0.3101786933087305,0,2.0,0.7471661022842497,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9777505985862072,0,0.0,0.9740433676315943,3,9.0,0.667475175170434,2,5.0,0.380823987588936,2,8.0,0.502949831663818,0,0.0,0.9641016758974774,3,47.0,0.5138038392509455,0,2.0,0.8461094889543437,15,169.0
40.0,112,0,12,0,112,0,57.0,0.5089285714285714,9.543021256912883,2,16.0,0.6008433910556323,0,4.0,0.8352108753121574,0,4.0,0.44096341592837807,0,2.0,0.926950485556207,0,5.0,0.5709231118971577,0,4.0,0.7886099278828553,0,0.0,0.9109504966675531,0,0.0,1.0,0,0.0,0.9408949397201445,0,0.0,0.9643567932408793,5,26.0,0.4819686956650934,5,26.0,0.4314313552248955,0,2.0,0.5051752998039419,0,0.0,0.9496790055841472,0,5.0,0.7432691401969366,0,4.0,0.9150082086818738,12,98.0
45.0,120,0,20,0,120,0,124.0,1.0333333333333334,8.823660069886273,3,12.0,0.4509723220564968,1,9.0,0.7577749115664667,0,4.0,0.8786329251837109,0,0.0,0.8945164831684518,3,13.0,0.36555097751023313,1,5.0,0.8454063010979788,0,0.0,0.919915994336104,0,0.0,0.7806146303377555,0,0.0,0.9606096049691529,0,0.0,0.9394065339215419,6,56.0,0.2949286326742602,5,51.0,0.15978871723310387,0,0.0,0.9715796884416267,0,0.0,0.9316962288218203,1,6.0,0.5869248857883148,0,4.0,0.9407673404233257,20,160.0
50.0,136,0,34,0,136,0,254.0,1.8676470588235294,7.98418111679466,6,31.0,0.49774788125238234,2,6.0,0.4493379362451535,0,4.0,0.9494377915930072,0,0.0,0.9374451603720493,7,44.0,0.5022510949132922,1,1.0,0.5757017272557151,0,0.0,1.0,0,0.0,0.9524156130314296,0,0.0,0.9618591762898738,0,0.0,0.9686457829746603,7,90.0,0.43613546894943866,5,80.0,0.12204203650460699,0,0.0,0.97625426508803,0,0.0,0.9449489363785848,5,27.0,0.3595947179113519,1,6.0,0.5118191478545945,34,289.0
