step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.960648591521998,0,0.0,0.9326897820505822,0,0.0,0.9319711653572184,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9293487481316132,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9391439889512405,0,0.0,0.931015538228314,0,0.0,0.9303429065219868,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9381768217241474,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,12.95602996205308,0,0.0,0.9391414833730026,0,0.0,0.9698832493670437,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9693328657579803,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9730034741465481,0,0.0,0.9691738819358484,0,0.0,0.9692210186937832,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8859850479748195,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,1.0,0.025,12.430324836919205,0,0.0,0.952305534379573,1,1.0,0.7119534834066511,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9211593809352356,0,0.0,0.9343021058975299,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9477728276529325,0,0.0,0.9689690627380453,0,0.0,0.9588132842601419,0,0.0,0.9542361871658804,0,0.0,0.9399479466511952,0,0.0,0.9591131349178916,0,0.0,0.9672283769407235,0,0.0,0.4605628847259614,1,1.0
20.0,56,0,2,0,56,0,9.0,0.16071428571428573,11.694511567759283,0,0.0,0.7159649493325134,2,9.0,0.6380764797473208,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9665354472384575,0,0.0,0.9360537398775612,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9730383744343839,0,0.0,0.9537116672829267,0,0.0,0.8718875280553198,0,0.0,0.95059659889212,0,0.0,0.839709124555533,0,0.0,0.9367302552022081,0,0.0,0.9715412912083912,0,0.0,0.93932951653527,2,9.0
25.0,72,0,4,0,72,0,6.0,0.08333333333333333,10.818917746504038,2,3.0,0.6437138367792506,0,6.0,0.7086692285229396,0,0.0,1.0,0,0.0,0.9395976611398857,0,0.0,0.9736954367436396,0,0.0,0.9500495817377849,0,0.0,0.9440022829729855,0,0.0,1.0,0,0.0,0.9574401785725128,0,0.0,0.9478282403067528,1,2.0,0.6678128969476396,0,3.0,0.7310839232005579,1,3.0,0.729826504864812,0,0.0,0.943662800422405,0,1.0,0.7135789280014605,0,0.0,0.9428987091877202,4,18.0
30.0,80,0,9,0,80,0,39.0,0.4875,9.803493003062488,2,12.0,0.614419618355124,1,3.0,0.595492467303338,0,0.0,0.9516284823962239,0,0.0,0.9518095016934248,0,0.0,0.6650918685738969,0,0.0,0.9474389379307735,0,0.0,0.940623178182424,0,0.0,1.0,0,0.0,0.9511906254656384,0,0.0,0.9397237643527946,3,14.0,0.5551548807091505,0,3.0,0.7309897318532411,2,9.0,0.5402866751859642,0,0.0,0.9471162893481038,1,5.0,0.5444188631670529,0,0.0,0.9217184021239878,9,46.0
35.0,96,0,10,0,96,0,46.0,0.4791666666666667,9.466900011645395,5,30.0,0.4607839343218351,0,1.0,0.7321956798924633,0,3.0,0.7025470488278046,0,0.0,0.8967200526575154,2,7.0,0.5640172272031705,0,0.0,0.8736181619552924,0,0.0,0.9322716236939856,0,0.0,0.9641876669175821,0,3.0,0.7684825048921446,0,0.0,0.9534168970237634,0,9.0,0.7132756290613825,2,15.0,0.6879202751383416,0,4.0,0.6307783671630668,1,1.0,0.6975084002655154,0,3.0,0.6328199488637888,0,1.0,0.4921443169064565,10,77.0
40.0,112,0,11,0,112,0,39.0,0.3482142857142857,9.662354625470941,1,22.0,0.6001226969119152,2,10.0,0.5273161205721968,1,5.0,0.6857678940118652,0,0.0,0.9166436373452621,0,1.0,0.7086801522076774,1,3.0,0.17834095291267846,0,0.0,0.9610993043231769,0,0.0,0.9339245804537456,0,3.0,0.959323965815962,0,0.0,0.9589836409352069,1,4.0,0.578585505858785,2,22.0,0.7100054501834028,0,0.0,0.7548417621563741,2,7.0,0.5178149850594145,1,4.0,0.8112954938793764,0,3.0,0.909754901106623,11,84.0
45.0,120,0,12,0,120,0,51.0,0.425,9.138744748896558,2,8.0,0.6454847843464521,0,6.0,0.7231051428538682,0,4.0,0.7483687208564299,0,0.0,1.0,0,2.0,0.8513857834200083,1,10.0,0.766697045259952,0,0.0,0.9817909190110302,0,0.0,0.8042219896903067,0,3.0,0.7534381189459036,0,0.0,0.9635323867713592,1,4.0,0.34739093075184696,1,9.0,0.5893973920362254,1,7.0,0.5997899122306707,5,27.0,0.3208172431431737,1,5.0,0.5444630574440571,0,3.0,0.939645801875034,12,88.0
50.0,136,0,22,0,136,0,78.0,0.5735294117647058,8.527731652812523,0,2.0,0.6236542743950472,0,4.0,0.8669134993299573,4,10.0,0.3669051405716975,0,8.0,0.742361333461164,1,3.0,0.5853719486800928,0,4.0,0.8785834243986125,1,1.0,6.40863554867797e-05,2,4.0,0.5822886025272503,2,8.0,0.5274373769121868,0,0.0,0.9590319173039711,2,15.0,0.5335567745088082,3,22.0,0.6355583175559825,1,14.0,0.7525370401174736,0,23.0,0.3601594573238108,4,19.0,0.5585584576686976,2,6.0,0.23888387357026739,22,143.0
55.0,152,0,19,0,152,0,85.0,0.5592105263157895,8.870515030526578,3,11.0,0.6052413174113933,0,0.0,0.7371999191795453,1,12.0,0.2269936767558797,0,8.0,0.8893695357231115,3,15.0,0.5481316774791671,0,0.0,0.9651810679705409,1,12.0,0.6757757901857253,0,0.0,0.7532585934492951,0,4.0,0.6453933471029563,0,0.0,0.9641623513965872,4,31.0,0.5829592918306367,2,15.0,0.5511091171300028,0,6.0,0.8495969636325693,0,0.0,0.639297112038042,0,17.0,0.6693438367674025,5,35.0,0.2218038604126019,19,166.0
60.0,159,0,12,1,160,0,80.0,0.5031446540880503,9.254462972962353,0,7.0,0.622244401533925,2,11.0,0.45168781328813934,0,1.0,0.5055810572839144,0,4.0,0.9018257650995471,0,8.0,0.4581012621987436,0,4.0,0.5500956708368522,0,6.0,0.8769108597422249,1,4.0,0.0,0,0.0,0.8832131763500393,0,0.0,0.7202564991875046,0,20.0,0.6039915457973789,3,22.0,0.34747223570410357,0,4.0,0.8613663339107687,0,2.0,0.9474798858761481,1,6.0,0.44327858272450144,5,60.0,0.5947849001739286,12,159.0
65.0,174,0,14,2,176,0,58.0,0.3333333333333333,9.558472736852208,1,2.0,0.7016074674386833,0,7.0,0.6767203418169413,0,2.0,0.5501213291280084,1,5.0,0.5735181384393162,0,2.0,0.7449429944626161,0,4.0,0.787863120102064,0,4.0,0.8718702239908104,0,2.0,0.9459489927662484,0,0.0,0.7779572990179177,3,9.0,0.5059463300135245,2,9.0,0.4029767989053792,3,39.0,0.5685882933595997,0,4.0,0.9216593009761188,0,2.0,0.92233950640483,4,11.0,0.3196399049482392,0,44.0,0.7588379612725048,14,146.0
