step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.773433659772017,0,0.0,0.9655955033148997,0,0.0,0.9601732828160019,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9676542857083994,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9636764848582,0,0.0,0.9648982150050713,0,0.0,0.9638169704843284,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9659139534617389,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,12.606675998821848,0,0.0,0.9568534655601191,0,0.0,0.9620180616404134,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9179574300562625,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9664888477148459,0,0.0,0.9620216059937995,0,0.0,0.9616126509735591,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9570634907178751,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,6.0,0.15,10.579909123006825,1,1.0,0.7655045447402824,0,0.0,0.9401489072431279,0,0.0,1.0,0,0.0,1.0,1,3.0,0.6403825413558104,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9650011332520734,0,0.0,0.9466719838716663,1,1.0,0.8014428195628823,0,0.0,0.9926989625526309,0,0.0,0.9873508942865592,0,0.0,0.9264938814504365,1,1.0,0.7001976204784743,0,0.0,1.0,4,6.0
20.0,56,0,8,0,56,0,30.0,0.5357142857142857,9.967587737892488,3,10.0,0.6831017222724995,0,0.0,0.920283829165838,0,0.0,1.0,0,0.0,1.0,3,13.0,0.5093734318529616,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9190460797772814,0,0.0,0.9596368968269421,2,7.0,0.6474359916095238,0,0.0,0.9650652752768933,0,0.0,0.9310266221985021,0,0.0,0.9870417524609996,0,0.0,0.8244715428690442,0,2.0,0.4656886485146731,8,32.0
25.0,72,0,13,0,72,0,84.0,1.1666666666666667,10.13407248074729,4,26.0,0.6250611717994293,0,0.0,0.9810665310427736,0,0.0,1.0,0,0.0,0.9651037137273772,4,32.0,0.4292334018261652,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9671806602859907,0,0.0,0.9305438737548828,5,26.0,0.5638328822161528,0,0.0,0.9503278876713163,0,0.0,0.9327828154703558,0,0.0,0.9584090835210028,0,0.0,0.9299255630099045,0,2.0,0.9498205084052362,13,86.0
30.0,80,0,19,0,80,0,164.0,2.05,9.24417087407308,6,51.0,0.44264044332591507,0,0.0,0.9454463371820623,0,0.0,0.9432136702891575,0,0.0,0.9784878177048653,7,61.0,0.26683965277314015,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9306684288875224,0,0.0,0.9471444768861614,6,52.0,0.4059440619977747,0,0.0,0.965809072400435,0,0.0,0.9862763231017432,0,0.0,0.9604897633664791,0,0.0,0.9639219505530318,0,2.0,0.9163422376758773,19,166.0
35.0,96,0,15,0,96,0,112.0,1.1666666666666667,8.814502272207656,3,44.0,0.4908229882398866,0,4.0,0.7932043200046109,0,0.0,0.9399246573196415,0,0.0,0.9476856689919843,7,96.0,0.2506659030175743,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9526058807038722,0,0.0,0.9363666968796331,2,44.0,0.42629609064854695,0,4.0,0.7832640541104364,0,0.0,0.9591760753302037,0,0.0,0.9396443303349645,1,1.0,0.7174060845167525,2,2.0,0.6493476969746471,15,195.0
40.0,112,0,25,0,112,0,192.0,1.7142857142857142,8.848522913767681,3,11.0,0.5608164020190478,0,4.0,0.8766080937815693,0,0.0,0.9354411695636804,0,0.0,0.9480502589710347,10,142.0,0.26399552811592286,0,0.0,0.9937200496738934,0,0.0,0.956410975639353,0,0.0,0.9815206703502056,0,0.0,0.9397344482965719,0,0.0,0.951317868745564,2,8.0,0.5100000646867539,2,7.0,0.7460865754530087,0,0.0,0.9916594985228205,0,0.0,0.9140947109883685,3,13.0,0.500657678123044,5,19.0,0.34851191271090587,25,204.0
45.0,120,0,31,0,120,0,301.0,2.5083333333333333,8.005738183729713,2,7.0,0.5069767440155954,1,6.0,0.777972567408808,1,2.0,0.6101808997155049,0,0.0,0.9361368741294133,12,198.0,0.32121675770933544,0,0.0,0.9268686608343817,0,0.0,0.9531685922054259,0,0.0,0.9174993703536848,0,0.0,0.9568503398176514,0,0.0,0.9526940304426357,1,3.0,0.5030128588660806,4,20.0,0.562967722332571,0,0.0,0.9354021478767184,0,0.0,0.9694415342809856,5,40.0,0.28300532404986184,5,44.0,0.15550168480232504,31,320.0
50.0,136,0,37,0,136,0,447.0,3.286764705882353,7.479773859966724,4,18.0,0.509969328899128,0,0.0,0.687382647495569,1,7.0,0.45129350545843283,1,2.0,0.6939425377971735,13,262.0,0.2587172995001537,0,0.0,0.9480995592924016,0,0.0,0.9546406614166478,0,0.0,0.9428309029035239,0,0.0,0.9570476601674853,0,0.0,0.9612117160280657,5,22.0,0.5489538720815884,1,21.0,0.3814548768272346,0,0.0,0.438151149301288,0,0.0,0.9566788296576108,7,73.0,0.39171066284792744,5,71.0,0.0716014635024077,37,476.0
