step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.792268342115413,0,0.0,0.9686211669329635,0,0.0,0.9694080521452146,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9707895042104671,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9678614423745423,0,0.0,0.9724710645746287,0,0.0,0.971385599568789,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9669166065483619,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.06029314088322,0,0.0,0.9477432035071787,0,0.0,0.9552552077536882,0,0.0,1.0,0,0.0,1.0,0,0.0,0.908411160335048,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9515944957363653,0,0.0,0.9594568309497788,0,0.0,0.8876026422672056,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8860474586068329,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,2.0,0.05,11.959433532791067,1,2.0,0.810710147753895,0,0.0,0.9092568145671833,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9676311677468606,0,0.0,0.8389507057129637,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6912639447493414,0,0.0,0.7878808961813557,0,0.0,0.9771770040194326,0,0.0,0.8627148910894965,0,0.0,1.0,0,0.0,0.9768935700571987,0,0.0,0.9686369085767463,0,0.0,0.6066246975142842,1,2.0
20.0,56,0,5,0,56,0,17.0,0.30357142857142855,10.347654567938891,0,0.0,0.703142809694208,1,6.0,0.5978617556010056,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9526465230785468,0,0.0,0.961594619184578,0,0.0,1.0,0,0.0,1.0,2,8.0,0.4616837396072303,2,6.0,0.5999621579009145,0,0.0,0.9378444068596832,0,0.0,0.9551488873062721,0,0.0,1.0,0,0.0,0.9557808681795715,0,0.0,0.9323197045224425,0,0.0,0.9460893379427763,5,20.0
25.0,72,0,2,0,72,0,7.0,0.09722222222222222,10.130675147922226,2,7.0,0.7002564889812983,0,3.0,0.8450276028119618,0,0.0,1.0,0,0.0,0.9768935700571987,0,0.0,0.9762512530220029,0,0.0,0.7188671146131422,0,0.0,1.0,0,0.0,1.0,0,3.0,0.6695959614843071,0,0.0,0.7103257216202605,0,0.0,0.8194105920912272,0,3.0,0.5729641560771103,0,4.0,0.523330594721076,0,4.0,0.40398928408296797,0,0.0,0.8785291258959246,0,0.0,0.8078088526205427,2,24.0
30.0,80,0,8,0,80,0,22.0,0.275,10.41042932704573,0,3.0,0.7487950763347011,0,3.0,0.9320402060998967,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9669375373841188,2,7.0,0.6242522686878473,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9278603407544483,0,0.0,0.9212574537778645,2,8.0,0.4949597793737042,0,3.0,0.8541082604916285,0,5.0,0.7856051598163317,0,4.0,0.9562154568865552,2,4.0,0.6986258612801137,2,5.0,0.4549664745809001,8,42.0
35.0,96,0,9,0,96,0,43.0,0.4479166666666667,9.476299903943014,2,5.0,0.6654751341839675,2,7.0,0.4449025550458998,0,4.0,0.4233349961243247,0,0.0,1.0,0,0.0,0.7642836344377433,3,20.0,0.3200137835033174,0,0.0,1.0,0,0.0,0.9768935700571987,0,0.0,0.6188396007863489,0,0.0,0.9330510255789156,0,5.0,0.7666483252197007,0,7.0,0.8211693857408503,0,5.0,0.9584056793291003,0,4.0,0.8871443747041268,2,14.0,0.47737291396012904,0,1.0,0.19952921333436002,9,72.0
40.0,112,0,30,0,112,0,158.0,1.4107142857142858,7.81856398712276,5,22.0,0.5683984037413683,5,28.0,0.3545197261106947,0,4.0,0.9665741993550249,0,0.0,1.0,2,6.0,0.6271457587651779,6,45.0,0.001193401007136028,0,0.0,1.0,0,0.0,1.0,3,11.0,0.4560703420373844,0,0.0,0.7243148507982842,0,2.0,0.8957337161672231,0,4.0,0.8535798041098146,1,8.0,0.5010705503315299,2,9.0,0.3608018889244843,5,36.0,0.33872473015604154,1,5.0,0.5716557751265815,30,180.0
45.0,120,0,16,0,120,0,111.0,0.925,7.253610151802849,0,19.0,0.5287590052837928,0,25.0,0.5171945317500156,0,4.0,0.9491708951626674,0,0.0,1.0,4,22.0,0.4753434031359986,7,82.0,0.05617888370407743,0,0.0,1.0,0,0.0,1.0,0,11.0,0.5265596507145363,2,5.0,0.5278643911532214,1,3.0,0.6408786363145828,0,4.0,0.9361324447148942,1,12.0,0.21008805198562283,0,6.0,0.401107436262885,1,28.0,0.45771477713307596,0,2.0,0.8254349932369671,16,223.0
50.0,135,0,15,1,136,0,85.0,0.6296296296296297,8.965394804343305,2,6.0,0.6404549198404166,1,6.0,0.713646100074929,0,3.0,0.8469111709895935,0,4.0,0.9098542041629104,5,47.0,0.36023722438685585,1,64.0,0.2668028165543364,0,4.0,0.3783954408999305,0,0.0,1.0,0,4.0,0.8439215643004513,0,1.0,0.6804907665713822,3,8.0,0.6303138324748971,1,1.0,0.2657374322816899,2,15.0,0.6619836970014024,0,4.0,0.5598119463279304,0,2.0,0.7360775214827843,0,2.0,0.888867626622739,15,171.0
55.0,151,0,16,1,152,0,57.0,0.37748344370860926,9.654363497695986,1,4.0,0.6286038073558549,0,5.0,0.8418695881691395,0,3.0,0.9310598852852422,0,4.0,0.9141544265967557,2,38.0,0.475544750152898,0,16.0,0.7516149197306004,0,4.0,0.8656717838275815,0,0.0,1.0,1,7.0,0.8137337961007641,0,0.0,0.9757821738768298,3,27.0,0.4356321685265463,4,17.0,0.12225239309363141,0,2.0,0.8871623183169866,2,13.0,0.6180195357215931,3,8.0,0.6178284974628161,0,2.0,0.8483206887823985,16,150.0
60.0,158,0,30,2,160,0,163.0,1.0316455696202531,8.667878735162077,2,11.0,0.6154558159207119,2,6.0,0.5738356266977377,1,4.0,0.4024085583979212,2,2.0,0.5502458536529877,0,1.0,0.7869388921457212,1,17.0,0.8304120687679549,0,4.0,0.9164309657941078,0,0.0,0.9629812909399981,3,12.0,0.5067045473703738,0,0.0,0.7919516034169548,6,53.0,0.4820448046195859,4,37.0,0.5325645186438044,1,4.0,0.5939028391079345,2,23.0,0.682331542719817,6,33.0,0.4162127202662419,0,0.0,0.9439329277109159,30,207.0
65.0,171,0,33,5,176,0,166.0,0.9707602339181286,7.409824986617244,4,29.0,0.5558340374322889,1,6.0,0.41045408555884993,6,25.0,0.4507121346048706,4,18.0,0.08519180875602181,3,9.0,0.6546115261717851,1,22.0,0.8264688237202645,1,5.0,0.3181162099217599,0,0.0,0.9394873075463817,0,8.0,0.5326639261802998,2,6.0,0.7456065681958398,2,45.0,0.6225649107292497,0,27.0,0.5888665208396995,2,14.0,0.17651507719577744,0,9.0,0.5165007564699281,7,67.0,0.30936691615476203,0,4.0,0.46333680324297993,33,294.0
70.0,187,0,30,5,192,0,191.0,1.0213903743315509,7.559838752866654,1,22.0,0.5614705680566202,2,7.0,0.5423472751216887,0,25.0,0.6935665922139027,0,14.0,0.596541829882761,5,30.0,0.5204429874521224,0,2.0,0.2955225184902801,5,28.0,0.24222076731636052,1,1.0,0.5511564764052068,0,4.0,0.8857152773649832,1,2.0,0.4718857426158221,1,11.0,0.4779546263271097,0,4.0,0.7692102473821003,4,27.0,0.5113186060115273,0,8.0,0.3747293651377802,10,112.0,0.2497556491984896,0,4.0,0.7750993273494347,30,301.0
75.0,191,0,32,9,200,0,220.0,1.1518324607329844,7.610761971605249,3,10.0,0.5131905404602458,2,12.0,0.6142693170452106,2,6.0,0.5902058047257662,0,4.0,0.8992452691493904,2,30.0,0.3803309745555597,1,7.0,0.33716355476487,0,25.0,0.7394038120014288,0,3.0,0.17577851646262466,0,4.0,0.8895816153367921,4,16.0,0.3583646566506232,3,11.0,0.2642773956909482,2,11.0,0.5983458117894258,0,20.0,0.7797569673075277,1,7.0,0.633356162927228,12,167.0,0.16055014266009013,0,4.0,0.8430889687845183,32,337.0
80.0,203,0,43,13,216,0,358.0,1.7635467980295567,8.347090577596184,3,17.0,0.44825042369687296,2,19.0,0.7363558487171901,5,26.0,0.3260343519679788,0,0.0,0.6388298863119989,3,17.0,0.5058661216204354,0,4.0,0.8898202010258325,0,6.0,0.913730694724323,1,9.0,0.7612090574161124,1,2.0,0.6972210798394192,2,21.0,0.5905092207261358,6,30.0,0.3594933422375884,3,20.0,0.6250086717983746,2,6.0,0.45666648444289815,1,15.0,0.8103294999169477,14,233.0,0.33446017618897567,0,0.0,0.8296202739365532,43,425.0
85.0,214,0,43,18,232,0,465.0,2.1728971962616823,7.614675388776428,5,33.0,0.5773076641237499,4,33.0,0.4520392179962198,1,32.0,0.18813780396915375,0,4.0,0.5346638816700274,2,13.0,0.4697472074651037,0,4.0,0.8878821197129175,1,4.0,0.4815657137690641,1,14.0,0.8455316704851642,1,3.0,0.5427498843008708,2,15.0,0.5923687124945939,7,66.0,0.4401980097313688,2,13.0,0.5859677936979726,1,10.0,0.39274825553431375,0,6.0,0.7628184259028016,15,307.0,0.3788817283881145,1,5.0,0.2756680733120429,43,562.0
