step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.979456255696622,0,0.0,0.9584491586823994,0,0.0,0.9630024761826217,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9579041920920477,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.959711684971847,0,0.0,0.957573011982852,0,0.0,0.9588659026450359,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9549338636346947,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.20680580300731,0,0.0,0.9522515115338631,0,0.0,0.9555559607237256,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9289135332415204,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9579214355242454,0,0.0,0.957292749744139,0,0.0,0.9392561456995404,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9524087405882851,0,0.0,1.0,0,0.0
15.0,40,0,0,0,40,0,0.0,0.0,10.537423877425322,0,0.0,0.7397060680357627,0,0.0,0.9334938485749075,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9392577232305823,0,0.0,0.6630061509224661,0,0.0,1.0,0,0.0,1.0,0,0.0,0.619939365718383,0,0.0,0.6757136260434107,0,0.0,0.632530536021899,0,0.0,0.9400141008027574,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6978829980171403,0,0.0,1.0,0,0.0
20.0,56,0,14,0,56,0,35.0,0.625,9.222968020207686,2,6.0,0.6533002584327889,0,0.0,0.9530447772302423,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9556501279543449,0,0.0,0.9529325932511679,0,0.0,1.0,0,0.0,1.0,3,7.0,0.4583640897938236,3,6.0,0.5017548869974757,3,10.0,0.4831586252023512,0,0.0,0.9573183322081477,0,0.0,1.0,0,0.0,1.0,3,6.0,0.5536179815819527,0,0.0,1.0,14,35.0
25.0,72,0,19,0,72,0,102.0,1.4166666666666667,8.188605670027249,0,2.0,0.703926687282113,0,0.0,0.9367094044455333,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9788821178163871,0,0.0,0.8530791972758806,0,0.0,1.0,0,0.0,1.0,5,26.0,0.4292387247791248,4,24.0,0.39247903652424826,5,33.0,0.4314316017928555,1,1.0,0.6056032969938816,0,0.0,1.0,0,0.0,1.0,4,22.0,0.4345413705207928,0,0.0,1.0,19,108.0
30.0,80,0,12,0,80,0,72.0,0.9,7.613350220251664,2,6.0,0.713947434140686,0,0.0,0.7348125925603038,0,0.0,1.0,0,0.0,1.0,0,0.0,0.812915596952717,1,3.0,0.5614451200727597,0,0.0,1.0,0,0.0,1.0,7,54.0,0.3636680508714205,0,18.0,0.4454555298242232,0,26.0,0.6084191586387345,2,13.0,0.5364171513509052,0,0.0,1.0,0,4.0,0.5011441689703143,0,15.0,0.4476410733732886,0,4.0,0.5329859150817277,12,143.0
35.0,96,0,15,0,96,0,73.0,0.7604166666666666,8.722216538181263,3,19.0,0.6379460183567194,2,8.0,0.5333988003877174,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5619658862854177,3,15.0,0.16214787520285578,0,0.0,1.0,0,0.0,1.0,2,48.0,0.5303367156635207,0,0.0,0.8899890359312849,0,2.0,0.842833194724094,4,26.0,0.46137749045793686,0,4.0,0.4489405078820511,0,4.0,0.8613186323586207,0,0.0,0.9026531342114879,0,4.0,0.9218558335289458,15,132.0
40.0,112,0,21,0,112,0,132.0,1.1785714285714286,9.034149213918953,6,41.0,0.556765745167762,4,25.0,0.4588386196544735,0,0.0,1.0,0,0.0,1.0,3,13.0,0.4376867889869276,0,14.0,0.1545719315691954,0,4.0,0.48971606655748023,0,0.0,1.0,0,8.0,0.7682276973218317,0,0.0,0.970798222576871,2,6.0,0.6220039509213385,5,51.0,0.5920762126124954,0,4.0,0.8480478638107626,0,4.0,0.9159276151562038,1,2.0,0.7545071414892525,0,4.0,0.9064471025204196,21,176.0
45.0,120,0,18,0,120,0,119.0,0.9916666666666667,8.332285327393715,2,33.0,0.4943622510780639,0,18.0,0.4450996918901201,0,0.0,0.9416746989281071,0,0.0,0.9481210473864607,0,9.0,0.529759767682965,0,4.0,0.46241757178906645,0,4.0,0.8833734877300077,0,0.0,1.0,1,2.0,0.5257466255453238,0,0.0,0.8816037488440098,7,33.0,0.33971735699005384,5,76.0,0.49391370855482514,0,4.0,0.8843034088712045,0,0.0,0.7470695777563432,3,11.0,0.41935174527562136,0,0.0,0.8507748103427396,18,194.0
50.0,136,0,14,0,136,0,44.0,0.3235294117647059,8.821576533990097,3,14.0,0.627240428243812,0,4.0,0.8628770080512785,0,0.0,0.9020014266900951,0,0.0,0.8935806051879227,0,0.0,0.8678206419267986,0,4.0,0.8035076784213387,0,4.0,0.924101268751632,0,0.0,1.0,5,16.0,0.3394653165407434,0,0.0,0.9424014087011117,4,47.0,0.331408517308745,1,49.0,0.4803329164210017,1,5.0,0.4750899644161679,0,0.0,0.9466116051065724,0,10.0,0.5473672238466647,0,8.0,0.5801460076486681,14,161.0
55.0,152,0,14,0,152,0,44.0,0.2894736842105263,9.25209579297607,1,6.0,0.6428149330018368,0,4.0,0.9355108312674535,0,4.0,0.7542183579684361,0,0.0,0.8958615674109309,0,0.0,0.9532546935506667,0,4.0,0.942026199899138,2,8.0,0.11508432223995697,0,0.0,1.0,0,17.0,0.5345609773616452,1,2.0,0.7691155677393042,2,18.0,0.5026623802012196,6,30.0,0.5478900655842274,2,12.0,0.22947735821829102,0,0.0,0.9309006304540484,0,4.0,0.9487789947917309,0,8.0,0.8788237101696846,14,117.0
60.0,160,0,28,0,160,0,143.0,0.89375,8.49741721628926,4,15.0,0.5502060279999644,0,0.0,0.7860038634707432,3,11.0,0.4479721235153054,0,0.0,0.9461514718970937,0,0.0,0.6243966153743832,1,6.0,0.3376198821341484,0,7.0,0.15384389398489232,0,2.0,0.8195074272098449,0,0.0,0.7997558555845198,3,12.0,0.45308545984792986,4,29.0,0.5739743332489157,7,61.0,0.41562736391168104,5,23.0,0.48332569584941937,0,0.0,0.4277347811293737,1,4.0,0.7906555163997081,0,8.0,0.8851458824917728,28,178.0
65.0,176,0,36,0,176,0,258.0,1.4659090909090908,8.028415525592948,2,16.0,0.5753580780178627,2,10.0,0.557078988122355,1,19.0,0.5530200920942707,1,5.0,0.45252596404544015,2,8.0,0.6930952710885087,1,6.0,0.30003914627314193,0,3.0,0.45104309945406695,0,4.0,0.8735289126446777,0,0.0,0.936873367369012,4,31.0,0.4011757113468628,6,54.0,0.5650917112927221,7,96.0,0.09768377896764695,5,48.0,0.6090227427488385,1,2.0,0.00014368359148812638,3,14.0,0.6681182479452465,1,5.0,0.5865963019058311,36,321.0
70.0,190,0,41,2,192,0,231.0,1.2157894736842105,7.782929273801195,2,7.0,0.7059412775226014,4,27.0,0.6193658028546402,2,7.0,0.316105017045924,4,19.0,0.5341292816828752,5,25.0,0.6350371224446836,0,1.0,0.7773942427440431,0,3.0,0.8522226125103617,1,5.0,0.5268160953105239,0,0.0,0.8746619944334232,1,24.0,0.5304289778321382,8,85.0,0.4266833560881153,1,83.0,0.12320117085024458,1,39.0,0.49246521208402255,0,6.0,0.4728840120613566,5,33.0,0.5618774131020282,7,27.0,0.43865314257326427,41,391.0
75.0,196,0,43,4,200,0,314.0,1.6020408163265305,7.3268658865686955,1,3.0,0.6698253590409518,0,20.0,0.6691692289726047,8,38.0,0.10779395499057154,0,16.0,0.7832722767903654,6,53.0,0.5392463822015067,2,7.0,0.6087563328965876,0,3.0,0.9210726866316961,1,13.0,0.19209887707520507,1,4.0,0.7150764303595396,0,1.0,0.84540434878157,10,133.0,0.21515934084396843,0,19.0,0.4994669550877196,6,26.0,0.3242029010579505,0,8.0,0.8730260308501886,6,60.0,0.5891128831327253,2,32.0,0.3132599792946743,43,436.0
80.0,211,0,55,5,216,0,445.0,2.109004739336493,7.235721182049562,2,10.0,0.6826785371460903,1,5.0,0.5806579804407594,3,49.0,0.45009125482876383,1,7.0,0.4368054857345791,2,46.0,0.41213069206040637,3,24.0,0.3873125068311127,2,10.0,0.19048902850332794,6,31.0,0.38736628222395014,1,3.0,0.5742864238556586,0,0.0,0.9059445071647663,11,187.0,0.346145620975178,0,4.0,0.8982399444978962,10,70.0,0.35730041577652716,0,6.0,0.9103254475044366,8,94.0,0.4269283631095048,5,24.0,0.07032863523711602,55,570.0
85.0,226,0,45,6,232,0,407.0,1.8008849557522124,6.827690017343988,4,28.0,0.5302045020456049,0,0.0,0.39742734700388876,0,26.0,0.6978885513263097,0,8.0,0.13174338570767108,6,22.0,0.4766972804195433,3,45.0,0.5290692514458479,0,12.0,0.5509321640525334,0,31.0,0.4972773342696707,2,11.0,0.6483396829891578,2,3.0,0.5303356123373698,13,250.0,0.404619905823043,0,4.0,0.8847696157713197,6,88.0,0.34560925333744447,2,5.0,0.41156750525315666,5,82.0,0.2440642931195863,2,40.0,0.1956778322459931,45,655.0
90.0,224,0,45,16,240,0,297.0,1.3258928571428572,7.2116863338155275,0,19.0,0.5744804891890488,2,13.0,0.4277973989795623,1,19.0,0.695877811247902,1,11.0,0.5457048598449471,6,38.0,0.26630773015712317,3,58.0,0.6908369459857819,0,4.0,0.9050044432569372,1,7.0,0.5719595087037477,2,25.0,0.7175729781195656,6,24.0,0.3812810506814879,10,238.0,0.2518496180138364,1,9.0,0.41179523622523284,7,62.0,0.3815093268183916,1,11.0,0.3351062722478641,3,37.0,0.3881540000070138,1,11.0,0.7153482387207175,45,586.0
