step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.026525055012387,0,0.0,0.9399593965408458,0,0.0,0.9462802881679565,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9439814884222917,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9380564314019935,0,0.0,0.9426454908031471,0,0.0,0.9503955103757562,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9448508805972897,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.28140217471929,0,0.0,0.9613202310681661,0,0.0,0.9832086925548452,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823389881869515,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9803640129144382,0,0.0,0.9820177646231307,0,0.0,0.9838585100344222,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823826702265375,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,5.0,0.125,11.158856493562698,1,3.0,0.78148135640848,0,0.0,0.9649766677719859,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9304875453869994,0,0.0,0.9528049803814433,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9707196755262795,0,0.0,0.9326890500986528,1,1.0,0.6497153585531367,0,0.0,0.9743699985187808,0,0.0,0.9015502340797015,0,0.0,0.9782957292175456,1,1.0,0.6389262072937292,0,0.0,1.0,3,5.0
20.0,56,0,0,0,56,0,0.0,0.0,11.00072383987569,0,0.0,0.6848855523246555,0,0.0,0.9482446678813665,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9483279613616922,0,0.0,0.9670604535630346,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9479980615567253,0,0.0,0.9578048453390332,0,0.0,0.8392836640540499,0,0.0,0.9801227106322289,0,0.0,0.9393490852581011,0,0.0,0.9536602634571644,0,0.0,0.7355260542256008,0,0.0,1.0,0,0.0
25.0,72,0,2,0,72,0,9.0,0.125,11.985359220410857,2,9.0,0.7272078702853393,0,2.0,0.9485654787848189,0,0.0,1.0,0,0.0,0.9862887460305723,0,0.0,0.9283985547786194,0,0.0,0.7507473229204117,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9581256442935888,0,0.0,0.9527925386243083,0,0.0,0.7784650087296917,0,4.0,0.9125201115518529,0,0.0,0.9449303546742561,0,0.0,0.9769621711272533,0,0.0,0.9705259910479733,0,4.0,0.9069580619047634,2,19.0
30.0,80,0,6,0,80,0,13.0,0.1625,10.745937792427837,0,4.0,0.6500341796371161,0,2.0,0.9423627870131698,0,0.0,0.9360138299265659,0,0.0,0.9615759513185747,2,4.0,0.5711803622544754,2,5.0,0.2783543644800447,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9117588583056255,0,0.0,0.9748508954685444,1,4.0,0.6291603420379311,0,4.0,0.9225091759471665,0,0.0,0.9493478790275516,0,0.0,0.9540408572777104,1,4.0,0.5847297878606331,0,4.0,0.9396079289104967,6,31.0
35.0,96,0,16,0,96,0,64.0,0.6666666666666666,8.74858664977255,1,2.0,0.7136629013083187,0,2.0,0.4707890005868963,0,0.0,0.939042089312298,0,0.0,0.9313679595525735,3,17.0,0.42363280381278273,4,19.0,0.18785423470396062,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9432386686026012,0,0.0,0.9448147697183406,3,15.0,0.6938691153713018,1,6.0,0.47016193324543215,0,0.0,0.9374340503960188,0,0.0,0.9475186248732063,3,14.0,0.5318789774407864,1,5.0,0.485499396861465,16,80.0
40.0,112,0,24,0,112,0,158.0,1.4107142857142858,8.384707440111889,0,0.0,0.7559544057213081,6,26.0,0.4118077793709167,0,2.0,0.869383540763253,0,0.0,0.9208481374296753,6,40.0,0.3519982752725139,4,39.0,0.18522429560586653,0,0.0,1.0,0,0.0,0.9488439792765707,0,0.0,0.9627189411192597,0,0.0,0.9643200076266184,4,32.0,0.5884700151446249,0,5.0,0.59110585660255,0,3.0,0.6928231889838619,0,0.0,0.9217733331766783,4,32.0,0.4616653950308024,0,2.0,0.45027754248594637,24,181.0
45.0,120,0,31,0,120,0,254.0,2.1166666666666667,8.254277953755077,1,4.0,0.6357596541656642,6,56.0,0.5510662786068307,1,3.0,0.7455389858588596,0,0.0,0.9392802804325822,7,73.0,0.29085975552798166,1,21.0,0.1609384734224026,0,2.0,0.7797437976639355,0,0.0,0.9281760961081358,0,0.0,0.9650785514612084,0,0.0,0.9700170389911501,6,56.0,0.49073829972136224,1,4.0,0.6342212629098607,0,3.0,0.893943618053963,0,0.0,0.9483242505902486,6,57.0,0.405429595499629,2,7.0,0.1985034578709508,31,286.0
50.0,136,0,30,0,136,0,313.0,2.301470588235294,8.016435045046848,1,3.0,0.6479213268660591,6,86.0,0.5213638628067702,3,12.0,0.5869186448391625,0,0.0,0.9221183129155452,9,115.0,0.27134772452199923,1,8.0,0.21193275247451854,0,4.0,0.9454238960368202,0,0.0,0.9405072135709368,0,0.0,0.9570787708076193,0,0.0,0.9491240800066827,8,95.0,0.2819125907372821,0,0.0,0.5229986389861646,0,0.0,0.8922914230491464,0,0.0,0.9815807130481006,2,47.0,0.5409117876920193,0,7.0,0.3783859431451371,30,377.0
55.0,152,0,28,0,152,0,319.0,2.098684210526316,7.9383446074253445,2,8.0,0.680248920135263,3,74.0,0.31554637835938665,0,10.0,0.4861205091839655,0,0.0,0.8919554042217512,11,165.0,0.1983683092079778,0,4.0,0.9179966403984621,0,8.0,0.646368290753707,0,0.0,0.9538566707273411,0,4.0,0.7001638707766416,0,0.0,0.9566067881204581,10,142.0,0.37631715751754924,0,0.0,0.9101310130435158,1,1.0,0.38317486781139826,0,0.0,0.9554139638334558,1,8.0,0.6784346297021421,0,6.0,0.864394337595705,28,430.0
60.0,159,0,46,1,160,0,498.0,3.1320754716981134,7.939553619719465,4,25.0,0.5902435637902793,2,17.0,0.499090812447643,4,18.0,0.562319152631383,0,0.0,0.9303363192187633,13,228.0,0.19946672092732906,0,4.0,0.9547333887823368,2,10.0,0.4989125279703212,0,0.0,0.9751008725944074,1,9.0,0.7384905403182339,0,0.0,0.9457332263391331,12,196.0,0.4052115289215626,0,0.0,0.927382666388554,5,20.0,0.0002758337128232342,0,0.0,0.9316875722449612,3,6.0,0.4849738441631119,0,6.0,0.9073770974910911,46,539.0
65.0,173,0,58,3,176,0,742.0,4.289017341040463,7.265439876526731,5,49.0,0.5726468705745505,3,17.0,0.3173578562688671,4,38.0,0.4774721784985028,1,1.0,0.6572266005100709,15,299.0,0.3231612270802671,0,0.0,0.970693677396685,4,27.0,0.604623037295441,0,0.0,0.9578947139384113,0,5.0,0.7552849499104948,0,0.0,0.9347416038345046,14,258.0,0.3267683968255256,0,4.0,0.4820872671916782,5,49.0,0.12693299174325912,0,0.0,0.9608975786802266,5,29.0,0.444667893802831,2,7.0,0.4621444919048581,58,783.0
70.0,186,0,53,6,192,0,854.0,4.591397849462366,7.338069828604229,1,35.0,0.5576645785475213,5,42.0,0.48235756059571544,1,26.0,0.3112761424472013,1,10.0,0.628795685389901,16,378.0,0.33309641465335116,0,0.0,0.900652530893617,4,43.0,0.5283815220569635,0,0.0,0.9597248819253905,2,9.0,0.4901834732205394,0,0.0,0.9734749409885449,15,330.0,0.2403733533828791,0,4.0,0.9034828635645504,0,38.0,0.6218780058080088,0,4.0,0.7626299978619192,8,64.0,0.49264746621285865,0,8.0,0.3682158729223158,53,991.0
75.0,188,0,67,12,200,0,1160.0,6.170212765957447,7.619129808108826,2,9.0,0.6425236145314851,5,69.0,0.6386680957559967,3,19.0,0.5741068894194243,1,15.0,0.8245029484146981,18,463.0,0.3177170295343538,0,0.0,0.8495679243330356,4,63.0,0.17852143658887157,0,0.0,0.9431234517969495,7,34.0,0.29065362972894637,0,0.0,0.9396141024652036,17,412.0,0.15612325123066845,0,4.0,0.9013240830649493,0,2.0,0.8719421392355937,0,4.0,0.8152151650820725,10,110.0,0.4004743045479638,0,0.0,0.44052789704060785,67,1204.0
80.0,198,0,73,18,216,0,1484.0,7.494949494949495,6.928880155642424,1,8.0,0.5205467323261787,5,94.0,0.5456377331717459,0,11.0,0.8156713641033615,1,20.0,0.7536877684682376,20,560.0,0.2648799063358923,0,0.0,1.0,4,87.0,0.1754593301804598,0,0.0,0.9528678914337556,7,69.0,0.34235172451924223,0,0.0,0.9503902846105798,19,509.0,0.11088322334442928,0,0.0,0.8278090439360201,0,0.0,0.7838889889067162,2,10.0,0.6357800112685339,12,164.0,0.35148278402334265,2,6.0,0.4123143018626894,73,1538.0
85.0,205,0,84,27,232,0,1763.0,8.6,6.353597864198511,5,27.0,0.5324099266797792,9,126.0,0.3338298604026194,2,7.0,0.5463970909291246,4,32.0,0.13606298596439065,22,667.0,0.22576204376023098,0,4.0,0.5142334877543112,0,47.0,0.6472021034601575,0,4.0,0.7350351830221326,7,104.0,0.39237513180242195,0,0.0,0.9580958749048999,21,611.0,0.2569520983092952,0,0.0,0.9250662529769259,0,0.0,0.9648553935489681,1,8.0,0.4322359935280138,13,225.0,0.24780482809176885,0,0.0,0.9134230443230676,84,1862.0
