step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.476081308332496,0,0.0,0.9538276395720771,0,0.0,0.9536128117077022,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9545045032001593,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9588512184825777,0,0.0,0.9594797836369537,0,0.0,0.9497193217969945,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.957746646014198,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.550740862235331,0,0.0,0.9672469265506053,0,0.0,0.9676118783373778,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9503584964186749,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9683684578619558,0,0.0,0.9697528625851344,0,0.0,0.933670590954955,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9641174977688015,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,1.0,0.025,11.083164064067677,0,0.0,0.7547827635150788,0,0.0,0.7119482218722807,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9432338869567523,0,0.0,0.6073964950460483,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9341969478603672,0,0.0,0.6024855391508148,1,1.0,0.7654982163439341,0,0.0,1.0,0,0.0,0.948105091237736,0,0.0,1.0,0,0.0,0.9137322004281873,0,0.0,0.7980157489867705,1,1.0
20.0,56,0,8,0,56,0,22.0,0.39285714285714285,9.777186779868325,2,7.0,0.6160543940191339,3,7.0,0.5692084939582516,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9329850871968433,0,0.0,0.9396344228918722,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7783087255135313,3,8.0,0.4536388282105057,0,0.0,0.7190961586663368,0,2.0,0.5659225010876812,0,0.0,0.6656709603391564,0,0.0,1.0,0,0.0,0.9457071022819836,0,0.0,0.959597927183533,8,24.0
25.0,72,0,7,0,72,0,34.0,0.4722222222222222,9.50892558617965,0,4.0,0.6844062482538268,5,26.0,0.56020496150689,0,0.0,0.9361127052529712,0,0.0,1.0,0,0.0,0.9706611487669008,0,0.0,0.9375467201705933,0,0.0,1.0,0,0.0,1.0,1,5.0,0.6432967842785876,0,6.0,0.5689497248876336,0,4.0,0.8080009290720434,0,2.0,0.9025278224743538,1,3.0,0.2875533741162906,0,4.0,0.4416291720432202,0,0.0,0.5648853610830098,0,0.0,0.9595301469795752,7,54.0
30.0,80,0,8,0,80,0,32.0,0.4,9.119620525082539,2,8.0,0.6655756136494896,1,21.0,0.34924553171834916,0,0.0,0.9788152805677095,0,0.0,1.0,0,0.0,0.9504366585280449,0,0.0,0.6231133939299853,0,0.0,0.9163615335287737,0,0.0,1.0,0,1.0,0.6280698910451522,0,0.0,0.9322686893517234,0,4.0,0.9072448281151182,0,6.0,0.7673639503205438,2,14.0,0.265131403870004,0,4.0,0.8035476352259313,3,12.0,0.4405626736274995,0,0.0,0.9009658513833616,8,70.0
35.0,96,0,9,0,96,0,30.0,0.3125,9.074619019883869,0,1.0,0.671594221626622,3,18.0,0.43662838325347253,0,2.0,0.5605286365723281,0,0.0,1.0,0,0.0,0.7330364858843839,3,13.0,0.27065324168170896,0,0.0,0.9858487264003528,0,0.0,1.0,0,0.0,0.9270854623225644,0,0.0,0.759762285641881,1,5.0,0.836280966169316,2,8.0,0.5992384456347752,0,3.0,0.9249078173378719,0,4.0,0.8681134034756944,0,6.0,0.5363840802479258,0,2.0,0.1851628926553735,9,62.0
40.0,112,0,14,0,112,0,54.0,0.48214285714285715,9.111416318069198,1,5.0,0.7343985233922482,2,16.0,0.6198766469640558,0,4.0,0.9176306983773097,0,0.0,0.6362005505394088,2,5.0,0.5699757671383555,0,11.0,0.1297002834469292,0,2.0,0.39558470666635953,0,0.0,0.947719656262206,0,4.0,0.7796503670217445,2,6.0,0.5656044030510291,2,9.0,0.7308209645390434,4,27.0,0.4985130995680362,0,3.0,0.9171636618369489,0,0.0,0.44440274539910857,0,0.0,0.9084069708597815,1,9.0,0.7271499724985001,14,101.0
45.0,120,0,11,0,120,0,32.0,0.26666666666666666,8.73819628114047,1,2.0,0.5941544956818613,5,24.0,0.5748075374856387,0,6.0,0.7996116283288197,0,0.0,0.9034571080257218,0,2.0,0.5655267729941705,0,4.0,0.4517346175202075,0,4.0,0.7858732986027296,0,0.0,0.9239905035849906,1,7.0,0.666550585467297,0,4.0,0.560321625437933,1,6.0,0.48064987053628566,2,29.0,0.187122035994879,0,2.0,0.8057360207870263,0,2.0,0.45995698021877046,1,2.0,0.7874693858527612,0,2.0,0.8847244138552858,11,96.0
50.0,136,0,15,0,136,0,59.0,0.4338235294117647,9.776020413548535,2,9.0,0.6587851762320274,2,25.0,0.3520279752188061,2,10.0,0.7894362132498317,0,0.0,0.8881539432331769,0,0.0,0.9397751268937912,0,4.0,0.836459927407276,0,4.0,0.9156161852011909,1,1.0,0.005330711443969512,0,5.0,0.8178643831852432,0,0.0,0.9070434377881758,1,9.0,0.771081459876494,5,36.0,0.43349891513184946,0,6.0,0.7551973793427373,0,4.0,0.7980952697448833,2,10.0,0.6169231865830429,0,0.0,0.8785918350755092,15,123.0
