step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.337966819363535,0,0.0,0.9754211294308525,0,0.0,0.9773605639187373,0,0.0,1.0,0,0.0,1.0,0,0.0,0.97738682858421,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.973776187764168,0,0.0,0.9774541593100703,0,0.0,0.9783812579268263,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9771227334460492,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.455184571793545,0,0.0,0.9661162302458322,0,0.0,0.9655688562700414,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9676200341901444,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.969183984660207,0,0.0,0.9686232121669265,0,0.0,0.9700459965653401,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9696033749576407,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,4.0,0.1,12.036908900488857,0,0.0,0.7962694226318727,1,2.0,0.7107576061958268,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9798935086891222,0,0.0,0.9673909777454606,0,0.0,1.0,0,0.0,1.0,1,2.0,0.7472436703906832,0,0.0,0.8845197793793235,0,0.0,0.9783494857621693,0,0.0,0.9127746606555018,0,0.0,1.0,0,0.0,0.9881902879690669,0,0.0,0.9773692946638892,0,0.0,0.9672092454231995,2,4.0
20.0,56,0,9,0,56,0,32.0,0.5714285714285714,10.436744625987378,2,7.0,0.6889089406885684,2,11.0,0.6377571336250694,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9610087438721492,0,0.0,0.9510203789953741,0,0.0,1.0,0,0.0,1.0,3,10.0,0.47641714739224456,2,4.0,0.5632748919009767,0,0.0,0.9726222005983641,0,0.0,0.9488763789276756,0,0.0,1.0,0,0.0,0.5521973718620293,0,0.0,0.940037192256598,0,0.0,0.9744242657514862,9,32.0
25.0,72,0,1,0,72,0,1.0,0.013888888888888888,9.050029628531199,1,3.0,0.6445430554834007,0,0.0,0.6165387979197722,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7757280613367307,0,0.0,0.6864717700560372,0,0.0,1.0,0,0.0,1.0,0,5.0,0.5677690801862199,0,4.0,0.7137560160619585,0,2.0,0.7325988960673695,0,4.0,0.5169346384419232,0,4.0,0.4644900963826673,0,2.0,0.4996336873154561,0,0.0,0.8204692945204091,0,0.0,0.6516393579458815,1,24.0
30.0,80,0,14,0,80,0,41.0,0.5125,8.945178915686878,3,12.0,0.6365704815359104,2,4.0,0.5457996268921818,0,0.0,1.0,0,1.0,0.9009937128880228,2,6.0,0.4237955983681436,2,7.0,0.1316440131613532,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9564550102866558,0,0.0,0.9368796489670266,1,6.0,0.7315926293081625,0,4.0,0.7987944297168518,0,6.0,0.7266017762087056,0,2.0,0.93745171836499,1,3.0,0.4342497916537455,3,7.0,0.18018955352605381,14,58.0
35.0,96,0,19,0,96,0,110.0,1.1458333333333333,9.028544138364198,5,29.0,0.51016314912912,3,18.0,0.5552733091715554,0,0.0,1.0,0,1.0,0.9981888195996841,0,3.0,0.6121818796550642,4,25.0,0.08367280535317259,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9375691620728026,0,0.0,0.8746752449310808,3,19.0,0.6459180457406731,0,4.0,0.8978449996688563,0,6.0,0.9158985497518355,0,2.0,0.8559160875412083,0,2.0,0.5676543392394452,4,28.0,0.14414457776713513,19,137.0
40.0,112,0,14,0,112,0,83.0,0.7410714285714286,8.519957623077143,1,22.0,0.5705176250098708,3,37.0,0.5257207868187241,0,4.0,0.43636629817967076,0,0.0,1.0,0,0.0,0.9400213883431288,0,16.0,0.6499239973675681,0,2.0,0.48615397270208127,0,0.0,0.955602505539179,0,0.0,0.8257560381369607,2,4.0,0.5724510231118404,5,38.0,0.4909654800689245,0,0.0,0.6835129006807588,1,8.0,0.5652763532771925,2,6.0,0.23212803875386823,0,0.0,0.9445721902826181,0,18.0,0.622296031178419,14,155.0
45.0,120,0,11,0,120,0,66.0,0.55,8.74525131301556,2,9.0,0.5967940025369565,3,50.0,0.6718611486777568,0,6.0,0.7958335862806809,0,2.0,0.42471347344542265,0,0.0,0.9360662958267033,0,4.0,0.9168756995491558,0,4.0,0.9029599215227769,0,0.0,0.9604488614132298,1,3.0,0.5686086445454822,0,2.0,0.6108861123525258,2,35.0,0.33598283457785194,0,2.0,0.8340627445431712,2,8.0,0.10014578855926745,0,11.0,0.3619656730019795,1,1.0,0.8191048927096013,0,3.0,0.9027196165698812,11,140.0
50.0,136,0,16,0,136,0,112.0,0.8235294117647058,8.858628417480148,2,8.0,0.5890988037467441,3,63.0,0.6601509440850641,0,8.0,0.8304950382900165,0,4.0,0.8941614649703262,1,1.0,0.5966751845691279,1,3.0,0.33517135112940094,0,4.0,0.9488933103260381,0,0.0,1.0,0,0.0,0.6556048523205823,0,0.0,0.8620469861687957,3,24.0,0.4031265635924468,0,4.0,0.7728234734396416,3,17.0,0.161437102480783,0,4.0,0.8704299744346164,3,9.0,0.6334038889630982,0,3.0,0.5789717776822862,16,152.0
