step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.249463092408387,0,0.0,0.9665755204621485,0,0.0,0.966472384691897,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9677319062913441,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9716806356207337,0,0.0,0.9684569988573042,0,0.0,0.9667835495782063,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9706952792893387,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.267699040618371,0,0.0,0.9646567289627581,0,0.0,0.9622409533619052,0,0.0,1.0,0,0.0,1.0,0,0.0,0.963707269422525,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9675558096801807,0,0.0,0.9652027033506336,0,0.0,0.9609220550226991,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8933500651932655,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,2.0,0.05,10.947236552792035,0,0.0,0.7416148753767673,0,0.0,0.952818118040369,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5770660348222199,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.947483498981792,0,0.0,0.9351448388221684,0,0.0,0.7433055734172248,0,0.0,0.9685608533099433,0,0.0,0.9936721937754247,0,0.0,0.970698491252943,1,2.0,0.6383668944288001,0,0.0,1.0,1,2.0
20.0,56,0,7,0,56,0,26.0,0.4642857142857143,10.469462215248111,3,10.0,0.6704690390732528,0,0.0,0.978262962535641,0,0.0,1.0,0,0.0,1.0,2,9.0,0.5215569301570943,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9594647718141934,0,0.0,0.9794940137754999,2,7.0,0.5982442202219362,0,0.0,0.9436707666220959,0,0.0,0.9419567253242102,0,0.0,0.9473859369453903,0,1.0,0.8089076584744971,0,2.0,0.5399896904630196,7,29.0
25.0,72,0,12,0,72,0,77.0,1.0694444444444444,10.398906881440173,4,28.0,0.5963561049171713,0,0.0,0.9466688641806842,0,0.0,0.9630830733168523,0,0.0,0.9904091358148821,4,24.0,0.4136250230579829,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9470331329937273,0,0.0,0.9595683756617305,4,25.0,0.5486506561937672,0,0.0,0.9463759199748035,0,0.0,0.946677391681777,0,0.0,0.9890668794312049,0,0.0,0.9510551486196464,0,2.0,0.9329038683449846,12,79.0
30.0,80,0,18,0,80,0,158.0,1.975,9.770309764367113,6,54.0,0.43799442684916606,0,0.0,0.9560531148158032,0,0.0,0.9579197808653319,0,0.0,0.9455385283199426,6,51.0,0.3058822283949479,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964275160935648,0,0.0,0.9643042883035874,6,53.0,0.5122501957724842,0,0.0,0.9641776365452328,0,0.0,0.9575668720642222,0,0.0,0.8075047546956922,0,0.0,0.8276664597149151,0,0.0,0.9452761915496704,18,158.0
35.0,96,0,19,0,96,0,117.0,1.21875,8.616643218814446,8,91.0,0.39033702891929495,0,0.0,0.9680915406677166,0,0.0,0.9540001821374253,0,0.0,1.0,2,42.0,0.37139274435243397,0,4.0,0.4714403249237783,0,0.0,0.9892109627666992,0,0.0,0.9734264871495613,0,0.0,0.9447994972809525,0,0.0,0.9508137272574035,4,48.0,0.4344446238687757,0,4.0,0.789037661599367,0,0.0,0.9642578448278577,2,6.0,0.4764293353173749,1,3.0,0.6930318345799928,2,3.0,0.578955506442077,19,201.0
40.0,112,0,22,0,112,0,187.0,1.6696428571428572,9.31267660799659,11,136.0,0.37397748343680226,0,0.0,0.9698596636305185,0,0.0,0.8138112663460849,0,2.0,0.3637792322908183,0,7.0,0.7328436779779852,0,4.0,0.9024881009638045,0,0.0,0.9506212321172492,0,0.0,0.9299163222430145,0,0.0,0.96838567043673,0,0.0,0.984763443882681,3,20.0,0.5496927450587832,0,4.0,0.8903290991664284,0,0.0,0.9470092673750358,0,2.0,0.622249138158935,3,16.0,0.4805801290167696,5,22.0,0.3594100340744349,22,213.0
45.0,120,0,27,0,120,0,291.0,2.425,8.734881145907154,11,191.0,0.2877828699490839,0,0.0,0.9332321618533612,1,2.0,0.7766610631494775,0,4.0,0.8309555285441823,1,4.0,0.5947688971087837,0,2.0,0.9489996489815046,0,0.0,0.9954373927086779,0,0.0,0.9288587653501935,0,0.0,0.966009780199104,0,0.0,0.9651722186703613,3,17.0,0.44044537675585393,1,6.0,0.7299779931473869,0,0.0,0.9490973988455323,0,0.0,0.9395683940750829,5,44.0,0.35495353780412653,5,47.0,0.15591271859384329,27,317.0
50.0,136,0,39,0,136,0,457.0,3.360294117647059,7.869692097393083,14,255.0,0.3017682945525531,0,0.0,0.9659531245310856,1,7.0,0.7872065105566363,0,2.0,0.8634674641021541,5,22.0,0.4492720037440213,0,2.0,0.6243514545932193,0,0.0,0.9357431917879907,0,0.0,1.0,0,0.0,0.9192603111071226,0,0.0,0.9692580954009283,6,35.0,0.5102414113188501,1,7.0,0.37058332629608376,0,0.0,0.9520688495867592,0,0.0,0.9451452194564235,7,75.0,0.45191516860323694,5,74.0,0.06938063925874761,39,479.0
